dataset,src_ent,tgt_ent,y,p
epinions,0.0,0.0,1,0.9996399745985176
epinions,0.9406238450932891,0.0,1,0.9699380876662504
epinions,0.9406238450932891,0.6177393766610939,1,0.8797630901605191
epinions,0.9406238450932891,0.2863969571159563,1,0.9837827325821644
epinions,0.9406238450932891,0.6962122601251458,1,0.9302481878055214
epinions,0.9406238450932891,0.5746356978376794,1,0.8573177601465752
epinions,0.9406238450932891,0.14731066693045372,1,0.9752057895957097
epinions,0.9406238450932891,0.4782501641071144,1,0.925392391599046
epinions,0.9406238450932891,0.9883368304150855,1,0.016933539447336766
epinions,0.9406238450932891,0.0,1,0.9557058669867222
epinions,0.9406238450932891,0.20224942454769881,1,0.9621858069353771
epinions,0.9406238450932891,0.0,0,0.00023539799004009362
epinions,0.9406238450932891,0.9957274520849255,0,0.02472525827602846
epinions,0.9406238450932891,0.4627490585781739,1,0.9648871468464243
epinions,0.9406238450932891,0.46012788614713496,0,0.010258357983714916
epinions,0.9406238450932891,0.6500224216483541,0,0.0022929578245107704
epinions,0.9406238450932891,0.5435644431995964,1,0.9343085672809178
epinions,0.9406238450932891,0.0,0,0.00016355502081788655
epinions,0.9406238450932891,0.0,1,0.9893862247774402
epinions,0.9406238450932891,0.0,0,0.00015413369544939776
epinions,0.9406238450932891,0.0,1,0.9616744946351082
epinions,0.9406238450932891,0.0,1,0.9817836235061236
epinions,0.9406238450932891,0.0,0,0.0008609516927048702
epinions,0.9406238450932891,0.0,0,0.04349812829933232
epinions,0.20307392998664564,0.41381685030363385,1,0.9986379554837089
epinions,0.20307392998664564,0.13445909836150388,1,0.9576389318755887
epinions,0.20307392998664564,0.13422976360797073,1,0.9938401962073133
epinions,0.20307392998664564,0.0,1,0.9919248024689918
epinions,0.20307392998664564,0.0,1,0.9946198944083924
epinions,0.20307392998664564,0.0,1,0.998255739143249
epinions,0.20307392998664564,0.0,1,0.9858790392503105
epinions,0.8112781244591328,0.3003914173647819,1,0.9648561723396576
epinions,0.0,0.45162282218200417,1,0.9838557003705618
epinions,0.0,0.2848886859041499,1,0.9963975627350989
epinions,0.0,0.6970128982256059,1,0.9919680985761085
epinions,0.0,0.0,1,0.9981744382166488
epinions,0.0,0.0,1,0.9980926814194703
epinions,0.0,0.0,1,0.9959107033806774
epinions,0.0,0.0,1,0.9960150774090788
epinions,0.0,0.4606511025255655,1,0.9828520732977465
epinions,0.0,0.39613150840299716,1,0.9738743623709012
epinions,0.0,0.15649106290570142,1,0.9971603583829787
epinions,0.0,0.27866980356389925,1,0.9762626692397932
epinions,0.0,0.41381685030363385,1,0.9368368208028874
epinions,0.0,0.8812908992306927,1,0.9482102770054266
epinions,0.0,0.52033461578576,1,0.9920783161109864
epinions,0.0,0.6420642892306891,1,0.9857813138153915
epinions,0.0,0.0,1,0.9976439258937507
epinions,0.0,0.16702680404522807,1,0.9984731416955502
epinions,0.0,0.0,1,0.9987010136957317
epinions,0.0,0.3712323266408755,1,0.9981733560562134
epinions,0.0,0.0,1,0.9946368322094881
epinions,0.0,0.0,1,0.9721719521887573
epinions,0.9992492479956565,0.9402859586706311,0,0.0013641632285193918
epinions,0.9992492479956565,0.2680684305953591,1,0.9264128514744672
epinions,0.9992492479956565,0.46121604051390946,1,0.8736457560095297
epinions,0.9992492479956565,0.9612366047228759,1,0.010529737007270801
epinions,0.9992492479956565,0.39361640411116233,1,0.9441279378835926
epinions,0.9992492479956565,0.0,1,0.0018870482283711025
epinions,0.9992492479956565,0.9927744539878083,0,0.0030546753378430545
epinions,0.9992492479956565,0.0,0,9.666528984626817e-05
epinions,0.9992492479956565,0.0,0,0.016400929303895893
epinions,0.9992492479956565,0.0,0,8.28062534319974e-05
epinions,0.9992492479956565,0.9182958340544896,0,0.9656478573722219
epinions,0.9992492479956565,0.419921097375718,0,0.0032314619883563414
epinions,0.9992492479956565,0.0,0,0.00014148769707431375
epinions,0.8238116333123173,0.23519338181924138,1,0.9794134119123268
epinions,0.0,0.3570809433626917,1,0.9945242430086768
epinions,0.0,0.0,1,0.9981200286736394
epinions,1.0,0.3733433210798535,0,0.002911944016668582
epinions,0.0,0.2627979520304071,1,0.99530248005524
epinions,0.0,0.14832255435507893,1,0.9941375318278358
epinions,0.0,0.23248051561222696,1,0.9909294752251937
epinions,0.0,0.0,1,0.9980288340893557
epinions,0.0,0.0,1,0.9994650626177608
epinions,0.0,0.8112781244591328,1,0.7199190950983978
epinions,0.0,0.0,1,0.999347965729635
epinions,0.5586293734521992,0.0,1,0.9952826583983013
epinions,0.5586293734521992,0.0,1,0.8566132241947351
epinions,0.0,0.03639340337146418,1,0.9876013531949158
epinions,0.0,0.426228656998145,1,0.97347752208382
epinions,0.0,0.16437905867405733,1,0.9809756278991699
epinions,0.0,0.1892784312612017,1,0.9980890067312959
epinions,0.0,0.23519338181924138,1,0.9935016036033631
epinions,0.0,0.0,1,0.9986623034504661
epinions,0.0,0.10802319526362808,1,0.9977430105209351
epinions,0.0,0.0,1,0.9984363959731876
epinions,0.0,0.14372616993938186,1,0.9990714010089083
epinions,0.0,0.13110652958234506,1,0.9995125602300236
epinions,0.0,0.0,1,0.999153220357952
epinions,0.0,0.09501724567107642,1,0.9993056008413029
epinions,0.0,0.0,1,0.9993349934088791
epinions,0.0,0.0,1,0.9984269373293903
epinions,0.0,0.16542703399626688,1,0.9953399430221214
epinions,0.0,0.07823246525771219,1,0.9976262419141216
epinions,0.0,0.0,1,0.992497245066832
epinions,0.0,0.12078694522041536,1,0.9957362953020484
epinions,0.0,0.03639340337146418,1,0.9970533721216052
epinions,0.0,0.0,1,0.9992563858721468
epinions,0.0,0.16866093149667033,1,0.9901852024620406
epinions,0.0,0.23070995569147634,1,0.9969359041934623
epinions,0.0,0.0,1,0.9973549643523334
epinions,0.0,0.0,1,0.9990199055035149
epinions,0.0,0.0,1,0.9969326969265988
epinions,0.0,0.0800431222640005,1,0.998495165193465
epinions,0.0,0.15499763508996292,1,0.9985228141528963
epinions,0.0,0.08354288831032214,1,0.9986389412057269
epinions,0.0,0.0,1,0.9995528455841062
epinions,0.0,0.21413675678125121,1,0.9930525681898431
epinions,0.0,0.0,1,0.9993335842683541
epinions,0.0,0.0,1,0.999512016037032
epinions,0.0,0.0,1,0.9990224503349573
epinions,0.0,0.6500224216483541,1,0.9940495670828903
epinions,0.0,0.20062232431271465,1,0.9979270647798218
epinions,0.0,0.41381685030363385,1,0.9988251410269364
epinions,0.0,0.4537163391869448,1,0.98920501573997
epinions,0.0,0.14144054254182076,1,0.9917958822098052
epinions,0.0,0.0,1,0.9991858761140037
epinions,0.0,0.0,1,0.9994743410725822
epinions,0.0,0.0,1,0.9991820704067333
epinions,0.0,0.0,1,0.9994249921322111
epinions,0.0,0.0,1,0.9994405358542608
epinions,0.0,0.2222848306856879,1,0.9991887899563601
epinions,0.0,0.0,1,0.9995173971161666
epinions,0.0,0.5225593745369408,1,0.9761160397813277
epinions,0.0,0.3712323266408755,1,0.9992163495834846
epinions,0.0,0.0,1,0.9994941826753749
epinions,0.0,0.0,1,0.9835114504196076
epinions,0.0,0.0,1,0.9995323762740687
epinions,0.0,0.0,1,0.9924657757647585
epinions,0.0,0.0,1,0.9986204347776313
epinions,0.0,0.0,1,0.9957570562304077
epinions,0.0,0.0,1,0.9963502872094678
epinions,0.0,0.0,1,0.9992988293815768
epinions,0.0,0.0,1,0.9797789245275202
epinions,0.0,0.9182958340544896,1,0.9705989384250938
epinions,0.0,0.0,1,0.9960572389945012
epinions,0.0,0.25387844029816137,1,0.9962834568429918
epinions,0.0,0.3491843735073078,1,0.9944932967429104
epinions,0.0,0.14609425012013647,1,0.9964180146454057
epinions,0.0,0.0,1,0.9996613011267469
epinions,0.0,0.27138958750811104,1,0.9958475828170776
epinions,0.0,0.0,1,0.997249014606849
epinions,0.0,0.2580186686648154,1,0.9990177191702535
epinions,0.0,0.2552421131901917,1,0.9891303358387697
epinions,0.0,0.20559250818508293,1,0.9931773121028081
epinions,0.0,0.9568886656798212,1,0.993447542098565
epinions,0.0,0.8112781244591328,1,0.9655423076596841
epinions,0.0,0.0,1,0.9965846676565043
epinions,0.0,0.0,1,0.9988502638310629
epinions,0.0,0.8453509366224364,1,0.8856384053844961
epinions,0.0,0.0,1,0.9935194186621438
epinions,0.0,0.6500224216483541,1,0.9464714226173039
epinions,0.0,0.29421200849969575,1,0.997668763238367
epinions,0.6500224216483541,0.7219280948873623,0,0.9804460792354562
epinions,0.0,0.0,1,0.9994693752042212
epinions,0.0,0.21357981533827738,1,0.9920088563078456
epinions,0.0,0.0,1,0.9994651993186237
epinions,0.0,0.5072977381083837,1,0.9879980469342787
epinions,0.0,0.0,1,0.9990946054458618
epinions,0.0,0.0,1,0.9996425102908608
epinions,0.0,0.0,1,0.9982006569839871
epinions,0.0,0.0,1,0.9950711521505791
epinions,0.0,0.3257972759163478,1,0.9947955857486308
epinions,0.0,0.1805246676420576,1,0.9972925723827671
epinions,0.0,0.0,1,0.9996406527356874
epinions,0.0,0.0,1,0.9996555794491647
epinions,0.0,0.27233590831208754,1,0.9994192642340052
epinions,0.0,0.0,1,0.9986977888925379
epinions,0.0,0.4689955935892811,1,0.9991039302371277
epinions,0.0,0.11611507530476972,1,0.9972166836680929
epinions,0.0,0.0,1,0.9996262610013699
epinions,0.0,0.0,1,0.9993067293941327
epinions,0.0,0.0,1,0.991467706817115
epinions,0.0,0.0,1,0.999417905922839
epinions,0.0,0.0,1,0.9991166752958578
epinions,0.0,0.0,1,0.999527845031751
epinions,0.0,0.5225593745369408,1,0.9948935267530888
epinions,0.0,0.21084230031853213,1,0.9970646196125789
epinions,0.0,0.0,1,0.9964828919312424
epinions,0.0,0.0,1,0.9994319658651981
epinions,0.3372900666170139,0.12565805017256756,1,0.9950947697369523
epinions,0.3372900666170139,0.31752911531811795,1,0.9862641736501647
epinions,0.3372900666170139,0.08079313589591124,1,0.9929038009286901
epinions,0.3372900666170139,0.13709947889981788,1,0.9957542720954821
epinions,0.3372900666170139,0.12508296719847548,1,0.9984938289412297
epinions,0.3372900666170139,0.0,1,0.9949916626539055
epinions,0.3372900666170139,0.0,1,0.902657282168531
epinions,0.0,0.0,1,0.9972489645012875
epinions,0.0,0.09097053951251341,1,0.9948698512039138
epinions,0.0,0.40444838648643844,1,0.9735787044673283
epinions,0.0,0.5813214987637026,1,0.981035892095337
epinions,0.0,0.3533593350214213,1,0.9745541471298228
epinions,0.0,0.08354288831032214,1,0.9920549065047473
epinions,0.0,0.0,1,0.9977530305809131
epinions,0.0,0.0,1,0.9922850631245049
epinions,0.0,0.17556502585750267,1,0.9889286822895046
epinions,0.0,0.0,1,0.9994363162497746
epinions,0.0,0.0,1,0.9973463612074001
epinions,0.0,0.20559250818508293,1,0.9911078186367721
epinions,0.07949044238393389,0.2074547548737174,1,0.9909071298552243
epinions,0.07949044238393389,0.0,1,0.9994798573795505
epinions,0.07949044238393389,0.15109697051711363,1,0.9989006446857577
epinions,0.07949044238393389,0.24327469640877256,1,0.9690724534459534
epinions,0.07949044238393389,0.08354288831032214,1,0.9971093886856951
epinions,0.07949044238393389,0.7706290693639406,0,0.9679723373214203
epinions,0.07949044238393389,0.2222848306856879,1,0.9946816445067572
epinions,0.07949044238393389,0.15374218032876202,1,0.999602496623993
epinions,0.07949044238393389,0.10327508457163533,1,0.9991856047707621
epinions,0.07949044238393389,0.0,1,0.9968693953080955
epinions,0.07949044238393389,0.0,1,0.9979476617190992
epinions,0.0,0.1791450711998112,1,0.996514973868613
epinions,0.0,0.1074037700685275,1,0.9977055193051173
epinions,0.0,0.0,1,0.9990842642453509
epinions,0.9456603046006401,0.39613150840299716,0,0.0436309355908657
epinions,0.9456603046006401,0.23080541687782627,1,0.10696296113608686
epinions,0.9456603046006401,0.0,1,0.9437526212955821
epinions,0.0,0.3411538931451762,1,0.9957081093309009
epinions,0.0,0.15006656801776824,1,0.9989048472354765
epinions,0.0,0.47589884890554157,1,0.9885090547639064
epinions,0.0,0.13923299905509906,1,0.9940998118290809
epinions,0.0,0.3276832890302507,1,0.9964702717126567
epinions,0.0,0.10886131477195768,1,0.9994111614690772
epinions,0.0,0.15556286259996768,1,0.9892711373023634
epinions,0.0,0.3227569588973983,1,0.9996226683698947
epinions,0.0,0.3533593350214213,1,0.9946930069854053
epinions,0.0,0.0,1,0.9996844104788659
epinions,0.0,0.0,1,0.9979403718061741
epinions,0.0,0.0,1,0.9992452337124506
epinions,0.7219280948873623,0.0,1,0.9650883295651685
epinions,0.11684976092365482,0.5597903227234492,1,0.9905936099776836
epinions,0.11684976092365482,0.3607805650514634,1,0.9719956405824927
epinions,0.11684976092365482,0.1871762568732082,1,0.9910298527088198
epinions,0.11684976092365482,0.5422776401509497,1,0.9737725876047288
epinions,0.11684976092365482,0.2202832669512743,1,0.9877044848682044
epinions,0.11684976092365482,0.18512476010054574,1,0.9937837645920059
epinions,0.11684976092365482,0.0,1,0.9916282636788464
epinions,0.11684976092365482,0.26377743669413867,1,0.976994833628893
epinions,0.11684976092365482,0.0,1,0.9949154676521843
epinions,0.11684976092365482,0.0,1,0.9921352966594462
epinions,0.5665095065529052,0.0,1,0.9792325173531017
epinions,0.5665095065529052,0.0,1,0.9795551125622622
epinions,0.0,0.3712323266408755,1,0.9625091850991034
epinions,0.0,0.1556205214692915,1,0.9959771241386458
epinions,0.0,0.13047571663711086,1,0.9991361956959297
epinions,0.0,0.0,1,0.9990213277703451
epinions,0.0,0.09727414207464799,1,0.9986315520974386
epinions,0.0,0.7219280948873623,1,0.9822857343894471
epinions,0.0,0.13709947889981788,1,0.9972562461957961
epinions,0.0,0.0801360473312753,1,0.999302068438098
epinions,0.0,0.14503129755002248,1,0.996493192603652
epinions,0.0,0.0,1,0.998808710659587
epinions,0.0,0.0,1,0.9993587907583993
epinions,0.0,0.0,1,0.9988019026810567
epinions,0.20062232431271465,0.5813214987637026,1,0.9793591499328614
epinions,0.20062232431271465,0.4689955935892811,1,0.9967838653418645
epinions,0.20062232431271465,0.0,1,0.9972874869254355
epinions,0.20062232431271465,0.0,1,0.9991347445364326
epinions,0.13303964861069884,0.0,1,0.9986704634006641
epinions,0.13303964861069884,0.7219280948873623,1,0.9713286053236677
epinions,0.13303964861069884,0.8112781244591328,1,0.9991199903749409
epinions,0.13303964861069884,0.4689955935892811,1,0.9956446970364567
epinions,0.13303964861069884,0.0,1,0.9994307751626416
epinions,0.13303964861069884,0.0,1,0.9984865301235392
epinions,0.5916727785823275,0.4606511025255655,0,0.8813498020172119
epinions,0.0,0.7755126581331478,1,0.9792094946910487
epinions,0.0,0.3346714302504409,1,0.9811049040427317
epinions,0.0,0.11640773719305827,1,0.9893686647799915
epinions,0.0,0.0,1,0.9959786320845694
epinions,0.3095434291503253,0.0,1,0.979965851028597
epinions,0.3095434291503253,0.0,1,0.9911518306128348
epinions,0.0,0.0,1,0.9959569476771905
epinions,0.0,0.11190990870168424,1,0.9986389818080348
epinions,0.0,0.24988229283318536,1,0.9882744253745538
epinions,0.0,0.0,1,0.9977748456374032
epinions,0.0,0.31752911531811795,1,0.9754058632948455
epinions,0.0,0.12741851179235902,1,0.992645636160355
epinions,0.2667649878030259,0.27619542764793925,1,0.9880679707688222
epinions,0.2667649878030259,0.8156673323261865,1,0.9735375129460291
epinions,0.2667649878030259,0.9922666387194963,1,0.9749531470498317
epinions,0.2667649878030259,0.225363639127395,1,0.9947247467584794
epinions,0.2667649878030259,0.0,1,0.9897850310738109
epinions,0.0,0.3533593350214213,1,0.9066777099681413
epinions,0.0,0.0,1,0.6956743001937866
epinions,0.0,0.3173238998358587,1,0.9870148953951611
epinions,0.0,0.1858030790723033,1,0.9936488101970828
epinions,0.0,0.13422976360797073,1,0.9971802510823284
epinions,0.0,0.2708669905969287,1,0.9846605777722257
epinions,0.0,0.09727414207464799,1,0.9947651808696706
epinions,0.0,0.31599713297842474,1,0.971915434911106
epinions,0.0,0.1842085045113639,1,0.994890895319827
epinions,0.0,0.2922447237777939,1,0.9944277571945578
epinions,0.0,0.1445061433904749,1,0.9972883591136246
epinions,0.0,0.23181305002459018,1,0.9908777379779032
epinions,0.0,0.15935006268563462,1,0.9969475816412509
epinions,0.0,0.3227569588973983,1,0.9801848668219573
epinions,0.9081783472997051,0.39286721933589097,1,0.8915831874506227
epinions,0.9081783472997051,0.04938424432441281,0,0.000853371930168567
epinions,0.9081783472997051,0.14657816841190557,1,0.9723134485687922
epinions,0.9081783472997051,0.4186843105268563,1,0.9582920842806124
epinions,0.9081783472997051,0.0,1,0.9716800816132437
epinions,0.0,0.14854949043034832,1,0.9967230723559317
epinions,0.0,0.5132173985374446,1,0.9379356168270879
epinions,0.0,0.1366813204226173,1,0.9967321527687311
epinions,0.0,0.22107910499111316,1,0.9933296676384192
epinions,0.0,0.44412604507959963,1,0.976049270470253
epinions,0.0,0.18937983201919123,1,0.992913610052979
epinions,0.0,0.1791450711998112,1,0.9973501548137278
epinions,0.0,0.2596354974548559,1,0.9872874354128617
epinions,0.0,0.24793583772272626,1,0.9919616651053205
epinions,0.0,0.17026808958917983,1,0.992189760941952
epinions,0.0,0.49123734182433304,1,0.9908565911597639
epinions,0.0,0.22127905673193218,1,0.9901154050340962
epinions,0.0,0.0,1,0.969450827279349
epinions,0.0,0.246444923387401,1,0.9941483613547042
epinions,0.0,0.7033693386668108,1,0.9655635553896234
epinions,0.0,0.9456603046006401,1,0.2861246574784244
epinions,0.0,0.5699613760403499,1,0.995404839515686
epinions,0.0,0.5032583347756459,1,0.9759396035993048
epinions,0.0,0.7219280948873623,1,0.9332457017190073
epinions,0.0,0.06656103698030282,1,0.9964982499717345
epinions,0.0,0.4464813468968031,1,0.9934321045875549
epinions,0.0,0.678423219711619,1,0.9793242111825072
epinions,0.0,0.0,1,0.9892506433681483
epinions,0.0,0.332286630221615,1,0.9904326422569361
epinions,0.0,0.6500224216483541,1,0.98356378274454
epinions,0.0,0.38865758291480645,1,0.9869370572783038
epinions,0.0,0.22491805633286255,1,0.9938413507924287
epinions,0.0,0.09621195286422438,1,0.9964370032776232
epinions,0.0,0.23181305002459018,1,0.9965410450231064
epinions,0.0,0.821812730503485,1,0.9508549423777811
epinions,0.0,0.7793498372920853,1,0.06005196279298379
epinions,0.0,0.35442045784590337,1,0.9941288276166492
epinions,0.0,0.1974530043845603,1,0.9931408710130731
epinions,0.0,0.5032583347756459,1,0.9953070285407307
epinions,0.0,0.16232618017539302,1,0.9944947695984401
epinions,0.0,0.8112781244591328,1,0.9814667854713035
epinions,0.0,0.4394969869215134,1,0.9951068039521896
epinions,0.0,0.0,1,0.9953711715076005
epinions,0.0,0.0,1,0.9912421935403872
epinions,0.0,0.6631968402398287,1,0.9964715000149446
epinions,0.0,0.7706290693639406,1,0.9863345788364821
epinions,0.0,0.0,1,0.9940798710926875
epinions,0.0,0.0,1,0.997186399975187
epinions,0.0,0.4537163391869448,1,0.9879194733897367
epinions,0.0,0.0,1,0.9954202634195272
epinions,0.0,0.8112781244591328,1,0.9914396488759352
epinions,0.0,0.27297085791406983,1,0.9978592967877187
epinions,0.0,0.0,1,0.9977669832340796
epinions,0.0,0.5665095065529052,1,0.9935325580504033
epinions,0.0,0.0,1,0.9930201309337969
epinions,0.0,0.6581912658132185,1,0.9922624068435222
epinions,0.0,0.19143325481419346,1,0.9798961259807857
epinions,0.0,0.41381685030363385,1,0.9977622332113661
epinions,0.0,0.0,1,0.9974705859873788
epinions,0.0,0.0,1,0.9986991156025363
epinions,0.0,0.8112781244591328,1,0.259452810588847
epinions,0.0,0.5032583347756459,1,0.9967401612091481
epinions,0.0,0.6631968402398287,1,0.9647866389035548
epinions,0.0,0.5916727785823275,1,0.9954634926788967
epinions,0.0,0.0,1,0.9613024503352259
epinions,0.0,0.0,1,0.9807113836198034
epinions,0.0,0.3372900666170139,1,0.9925770233595974
epinions,0.0,0.0,1,0.9840200540055961
epinions,0.0,0.8112781244591328,1,0.8866691515564544
epinions,0.0,1.0,1,0.7010035215495113
epinions,0.0,0.0,1,0.9926929759644364
epinions,0.0,0.0,1,0.964400808762258
epinions,0.0,0.0,1,0.9122480983710339
epinions,0.0,0.7219280948873623,1,0.9810989313988665
epinions,0.0,0.0,1,0.9938963677352827
epinions,0.0,0.0,1,0.3951737677388545
epinions,0.0,0.0,1,0.9842175174829726
epinions,0.0,0.0,1,0.9484246702917029
epinions,0.0,0.0,1,0.9973561704854237
epinions,0.0,0.0,1,0.9870205168415607
epinions,0.0,0.0,1,0.9160342785270031
epinions,0.0,0.0,1,0.9443135507759383
epinions,0.0,0.0,1,0.9556346914581361
epinions,0.0,0.0,1,0.9922974458387968
epinions,0.0,1.0,1,0.690595980276462
epinions,0.0,0.42368057157091044,1,0.9877349202753155
epinions,0.0,0.0,1,0.9831215308927785
epinions,0.0,0.0,1,0.21184017768586866
epinions,0.0,0.0,1,0.5324768861327326
epinions,0.0,0.0,1,0.7342812325145435
epinions,0.0,0.0,1,0.9816843773716881
epinions,0.0,0.0,1,0.10804316636480604
epinions,0.32744491915447643,0.08086686833666387,1,0.9977907904553422
epinions,0.32744491915447643,0.20307392998664564,1,0.9903815009978678
epinions,0.32744491915447643,0.2974722489192898,1,0.9945920789095993
epinions,0.32744491915447643,0.23200892393275346,1,0.994092640363355
epinions,0.32744491915447643,0.38865758291480645,1,0.9804761089929731
epinions,0.32744491915447643,0.27817100792649463,1,0.9854234628040136
epinions,0.32744491915447643,0.37532753965612015,1,0.9930440575862789
epinions,0.4537163391869448,0.27685049564525377,1,0.9862537687093047
epinions,0.9032019455252953,0.3411538931451762,1,0.9723719132544296
epinions,0.9032019455252953,0.22252771939411914,1,0.9880545704265242
epinions,0.9032019455252953,0.2918182565988859,1,0.9662739541116877
epinions,0.9032019455252953,0.4109207142923032,1,0.9682547157210095
epinions,0.9032019455252953,0.2043246709802797,1,0.988339875003849
epinions,0.9032019455252953,0.41381685030363385,1,0.9814668727733218
epinions,0.9032019455252953,0.8953848900090127,0,0.009140179340637749
epinions,0.9032019455252953,0.3347676126777638,1,0.9680079701354639
epinions,0.9032019455252953,0.41381685030363374,0,0.00014439415879374934
epinions,0.9032019455252953,0.30540057087920036,1,0.97357646044267
epinions,0.9032019455252953,0.0,1,0.9824056375556047
epinions,0.9032019455252953,0.0,0,0.0103568183104466
epinions,0.9032019455252953,0.4014290521282695,1,0.9683462453132126
epinions,0.9032019455252953,0.3765229519632828,1,0.9612047405964053
epinions,0.9032019455252953,0.8602858652332407,0,0.009477193010878904
epinions,0.9032019455252953,0.1871762568732082,1,0.9899280012777535
epinions,0.2667649878030259,0.24345107142830927,1,0.21581253168265924
epinions,0.2667649878030259,0.22398373415619502,1,0.7816996562028126
epinions,0.2667649878030259,0.8595316914502931,1,0.7990155631472987
epinions,0.2667649878030259,0.8156673323261865,1,0.9367819647521056
epinions,0.2667649878030259,0.273769168682942,1,0.6607084882767239
epinions,0.2667649878030259,0.16437905867405733,1,0.2799583076205528
epinions,0.2667649878030259,0.17437145292163475,1,0.9320677039380659
epinions,0.2667649878030259,0.4689955935892811,1,0.9277335702570788
epinions,0.2667649878030259,0.4076000594814322,1,0.18581620954684586
epinions,0.2667649878030259,0.2863969571159563,1,0.3072458894633529
epinions,0.2667649878030259,0.0,1,0.9622824696020018
epinions,0.2667649878030259,0.0,1,0.9845195584893254
epinions,0.0,0.21084230031853213,1,0.9957412191569026
epinions,0.0,0.5117034881904908,1,0.9870019135711661
epinions,0.24229218908241493,0.2311498003550484,1,0.994997944588278
epinions,1.0,0.5435644431995964,0,0.12735105832820875
epinions,0.9658028795108957,0.9456603046006401,0,0.0037161087705460533
epinions,0.9658028795108957,0.21357981533827738,1,0.9526806627708486
epinions,0.9658028795108957,0.21639693245126448,1,0.973408131455391
epinions,0.9658028795108957,0.38271985136442666,1,0.921754051469934
epinions,0.9658028795108957,0.44074883140557364,1,0.9603208227934062
epinions,0.9658028795108957,0.2309846418285779,1,0.9171820014967808
epinions,0.9658028795108957,0.15109697051711363,1,0.9744314111614671
epinions,0.9658028795108957,0.16437905867405733,1,0.9691389415659205
epinions,0.9658028795108957,0.3795243778626807,1,0.9415351887147059
epinions,0.9658028795108957,0.0,0,0.002095122636626917
epinions,0.9658028795108957,0.27817100792649463,1,0.9152199920455879
epinions,0.9658028795108957,0.7424875695421236,0,0.004346009335631284
epinions,0.9658028795108957,0.0,0,0.0004639106305626085
epinions,0.9658028795108957,0.19590927087360493,0,0.0010629046796428857
epinions,0.9658028795108957,0.2623112196143366,0,0.006140100680413008
epinions,0.0,0.4109207142923032,1,0.9870734214782714
epinions,0.0,0.14832255435507893,1,0.9966083765029907
epinions,0.743898745288434,0.7906216622733396,0,0.009512077932616964
epinions,0.743898745288434,0.5916727785823273,0,0.003262042426324243
epinions,0.743898745288434,0.676941869780886,0,0.21569730247499333
epinions,0.743898745288434,0.0,0,0.043705757998774866
epinions,0.743898745288434,0.7424875695421236,0,0.002665352680037316
epinions,0.743898745288434,0.0,0,0.0002505625332507097
epinions,0.743898745288434,0.0,0,9.71893328472692e-05
epinions,0.743898745288434,0.0,1,0.8740179405400346
epinions,0.9182958340544896,0.9650642426923484,0,0.1131582676070947
epinions,0.7592757847892833,0.584238811642856,0,0.1514829037529229
epinions,0.7592757847892833,0.954434002924965,0,0.015529985152556795
epinions,0.7592757847892833,0.0,0,0.0008861803277424845
epinions,0.9028350359954473,0.6510729549711767,1,0.7013144152594298
epinions,0.9028350359954473,0.5095157180881822,1,0.8017022826234149
epinions,0.9028350359954473,0.19034913462725486,1,0.9744892658250693
epinions,0.9028350359954473,0.9182958340544896,0,0.026787795327401016
epinions,0.5916727785823275,0.18937983201919123,1,0.9566709749151637
epinions,0.5916727785823275,0.672294817075638,1,0.9560469344380399
epinions,0.5916727785823275,0.9804190303660398,1,0.21066030018525847
epinions,0.0,0.5117034881904908,1,0.9806103736514448
epinions,0.0,0.6947570868163001,1,0.9841534286674539
epinions,0.0,0.3298460702071462,1,0.991379802728602
epinions,0.0,0.39662777277837896,1,0.9851136462680086
epinions,0.0,0.23200892393275346,1,0.9946773347670841
epinions,0.0,0.26115115540865436,1,0.9922004476914902
epinions,0.2667649878030259,0.08499555983671243,1,0.9978202642234238
epinions,0.2667649878030259,0.27619542764793925,0,0.9974888846081577
epinions,0.8524051786494786,0.3809465857053901,1,0.9857557746146957
epinions,0.8524051786494786,0.6500224216483541,0,0.9341624648930098
epinions,0.17556502585750267,0.0,1,0.9989685494082479
epinions,0.17556502585750267,0.4394969869215134,1,0.9965247989553386
epinions,0.0,0.29583217796174055,1,0.9919487237930298
epinions,0.0,0.4276590022251724,1,0.9870361828992458
epinions,0.0,0.5545234742850523,1,0.9861413385460502
epinions,0.0,0.3112744072552002,1,0.9923343955150015
epinions,0.0,0.7642045065086203,1,0.9535461857364074
epinions,0.0,0.36505518964028494,1,0.9705806898779505
epinions,0.0,0.651870740354794,1,0.9926988806981039
epinions,0.0,0.25387844029816137,1,0.9978090745920458
epinions,0.0,0.332286630221615,1,0.9888251650727652
epinions,0.08146202691505977,0.5851569902762294,1,0.9659668220904258
epinions,0.08146202691505977,0.0,1,0.9807684886179794
epinions,0.08146202691505977,0.17925606692832127,1,0.9977152909058491
epinions,0.08146202691505977,0.8112781244591328,1,0.991854458384067
epinions,0.08146202691505977,0.0,1,0.9868004941349697
epinions,0.08146202691505977,0.9570763860606195,1,0.9139334476743791
epinions,0.08146202691505977,0.08283655281361205,1,0.9903888040337034
epinions,0.08146202691505977,0.0,1,0.9993218671521868
epinions,0.08146202691505977,0.0,1,0.9724929365482071
epinions,0.0,0.7169622516889513,1,0.9654769830785076
epinions,0.0,0.241627306744078,1,0.9950717741721395
epinions,0.0,0.9980008838722996,1,0.8017818666286486
epinions,0.0,0.9871377743721863,1,0.9420050964544162
